Time,Q1,Q2,T1,T2,TSP1,TSP2
3.620999765396118164e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.610629999999999740e+01,2.127179999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
3.720399236679077148e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.642859999999999943e+01,2.127179999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
3.820399475097656250e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.675089999999999790e+01,2.127179999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
3.919999527931213379e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.707319999999999638e+01,2.127179999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.019502949714660645e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.739549999999999841e+01,2.127179999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.119199514389038086e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.771779999999999688e+01,2.127179999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.219999647140502930e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.804009999999999891e+01,2.159409999999999741e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.319699311256408691e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.836239999999999739e+01,2.127179999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.419399595260620117e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.868469999999999942e+01,2.127179999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.519299292564392090e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.900699999999999790e+01,2.159409999999999741e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.619599366188049316e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.932929999999999637e+01,2.159409999999999741e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.718999218940734863e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.965159999999999840e+01,2.159409999999999741e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.819099664688110352e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.997389999999999688e+01,2.159409999999999741e+01,5.000000000000000000e+01,2.094949999999999690e+01
4.918899559974670410e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.997389999999999688e+01,2.159409999999999741e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.018499445915222168e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.061849999999999739e+01,2.159409999999999741e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.118899655342102051e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.094079999999999586e+01,2.191639999999999944e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.218599200248718262e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.094079999999999586e+01,2.191639999999999944e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.318302083015441895e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.126309999999999789e+01,2.191639999999999944e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.418799304962158203e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.158539999999999637e+01,2.191639999999999944e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.518599677085876465e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.222999999999999687e+01,2.191639999999999944e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.618703532218933105e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.255229999999999535e+01,2.191639999999999944e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.718099355697631836e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.255229999999999535e+01,2.191639999999999944e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.817799544334411621e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.319689999999999941e+01,2.223869999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
5.917299580574035645e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.319689999999999941e+01,2.223869999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.017403244972229004e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.384149999999999636e+01,2.223869999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.116899490356445312e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.384149999999999636e+01,2.223869999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.216899585723876953e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.416379999999999484e+01,2.223869999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.316499352455139160e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.448610000000000042e+01,2.223869999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.416099524497985840e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.256099999999999994e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.516599559783935547e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.513069999999999737e+01,2.256099999999999994e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.616099548339843750e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.545299999999999585e+01,2.256099999999999994e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.716499972343444824e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.577529999999999433e+01,2.256099999999999994e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.829299807548522949e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.609759999999999991e+01,2.256099999999999994e+01,5.000000000000000000e+01,2.094949999999999690e+01
6.930599546432495117e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.641989999999999839e+01,2.256099999999999994e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.029303264617919922e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.674219999999999686e+01,2.256099999999999994e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.129999876022338867e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.706449999999999534e+01,2.256099999999999994e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.228499245643615723e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.738679999999999382e+01,2.288329999999999842e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.329899406433105469e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.770909999999999940e+01,2.288329999999999842e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.428399229049682617e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.803139999999999787e+01,2.288329999999999842e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.529799866676330566e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.803139999999999787e+01,2.288329999999999842e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.627999877929687500e+01,9.577157175309737625e+01,0.000000000000000000e+00,3.867599999999999483e+01,2.288329999999999842e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.729499244689941406e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.867599999999999483e+01,2.288329999999999842e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.827799654006958008e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.899830000000000041e+01,2.320559999999999690e+01,5.000000000000000000e+01,2.094949999999999690e+01
7.928902697563171387e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.932059999999999889e+01,2.320559999999999690e+01,5.000000000000000000e+01,2.094949999999999690e+01
8.027299427986145020e+01,9.800669738533669317e+01,0.000000000000000000e+00,3.964289999999999736e+01,2.320559999999999690e+01,5.000000000000000000e+01,2.094949999999999690e+01
8.128199577331542969e+01,9.705252802605376417e+01,0.000000000000000000e+00,3.996519999999999584e+01,2.320559999999999690e+01,5.000000000000000000e+01,2.094949999999999690e+01
8.250399899482727051e+01,9.787359253728243402e+01,0.000000000000000000e+00,4.028749999999999432e+01,2.320559999999999690e+01,5.000000000000000000e+01,2.094949999999999690e+01
8.441237354278564453e+01,9.266776928355682230e+01,0.000000000000000000e+00,4.093209999999999837e+01,2.352789999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
8.547539234161376953e+01,9.234155366891619110e+01,0.000000000000000000e+00,4.125439999999999685e+01,2.352789999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
8.648037004470825195e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.125439999999999685e+01,2.352789999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
8.799026799201965332e+01,8.463019620657938447e+01,0.000000000000000000e+00,4.189899999999999380e+01,2.352789999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
8.923127651214599609e+01,8.835412705689742552e+01,0.000000000000000000e+00,4.222129999999999939e+01,2.352789999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.024127030372619629e+01,9.771665864802362478e+01,0.000000000000000000e+00,4.222129999999999939e+01,2.352789999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.122926831245422363e+01,8.618058334732832293e+01,0.000000000000000000e+00,4.254359999999999786e+01,2.352789999999999893e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.255880451202392578e+01,7.678742549519687088e+01,0.000000000000000000e+00,4.318819999999999482e+01,2.385019999999999740e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.357280826568603516e+01,9.271378540916450106e+01,0.000000000000000000e+00,4.318819999999999482e+01,2.385019999999999740e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.476132583618164062e+01,8.289801776318429916e+01,0.000000000000000000e+00,4.351049999999999329e+01,2.385019999999999740e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.577144956588745117e+01,7.948419467654549919e+01,0.000000000000000000e+00,4.383279999999999887e+01,2.385019999999999740e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.675845313072204590e+01,9.027369905408862394e+01,0.000000000000000000e+00,4.383279999999999887e+01,2.417249999999999943e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.777645134925842285e+01,7.874266662688400231e+01,0.000000000000000000e+00,4.415509999999999735e+01,2.417249999999999943e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.875945281982421875e+01,7.626726244446967939e+01,0.000000000000000000e+00,4.447739999999999583e+01,2.417249999999999943e+01,5.000000000000000000e+01,2.094949999999999690e+01
9.987345290184020996e+01,7.535955774653271533e+01,0.000000000000000000e+00,4.479969999999999430e+01,2.417249999999999943e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.019816749095916748e+02,7.828654258508433372e+01,0.000000000000000000e+00,4.512199999999999989e+01,2.417249999999999943e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.032713942527770996e+02,7.332800668846309122e+01,0.000000000000000000e+00,4.544429999999999836e+01,2.417249999999999943e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.043583626747131348e+02,6.962691840602158777e+01,0.000000000000000000e+00,4.576659999999999684e+01,2.417249999999999943e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.059136657714843750e+02,7.029909553755921081e+01,0.000000000000000000e+00,4.608889999999999532e+01,2.449479999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.071392374038696289e+02,7.747455684840210210e+01,0.000000000000000000e+00,4.608889999999999532e+01,2.449479999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.081542773246765137e+02,6.545437818272527863e+01,0.000000000000000000e+00,4.641119999999999379e+01,2.449479999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.091341707706451416e+02,6.252987689104303826e+01,0.000000000000000000e+00,4.673349999999999937e+01,2.449479999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.101471636295318604e+02,7.305906452492240533e+01,0.000000000000000000e+00,4.673349999999999937e+01,2.449479999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.111261637210845947e+02,7.369864528473380005e+01,0.000000000000000000e+00,4.673349999999999937e+01,2.449479999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.122197694778442383e+02,6.227820952811943300e+01,0.000000000000000000e+00,4.705579999999999785e+01,2.449479999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.132247638702392578e+02,7.171138499656206022e+01,0.000000000000000000e+00,4.705579999999999785e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.142233979701995850e+02,5.932982379445400767e+01,0.000000000000000000e+00,4.737809999999999633e+01,2.449479999999999791e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.152244653701782227e+02,5.659076935033252198e+01,0.000000000000000000e+00,4.770039999999999480e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.171760818958282471e+02,6.714704713697442173e+01,0.000000000000000000e+00,4.770039999999999480e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.183470904827117920e+02,5.613014948033196561e+01,0.000000000000000000e+00,4.802269999999999328e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.193570802211761475e+02,6.478654473471652864e+01,0.000000000000000000e+00,4.802269999999999328e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.203430857658386230e+02,5.208367968181653396e+01,0.000000000000000000e+00,4.834499999999999886e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.213600814342498779e+02,6.222653813624386743e+01,0.000000000000000000e+00,4.834499999999999886e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.223750889301300049e+02,6.256250561738018945e+01,0.000000000000000000e+00,4.834499999999999886e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.233750815391540527e+02,4.993697218351485390e+01,0.000000000000000000e+00,4.866729999999999734e+01,2.481709999999999638e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.243710799217224121e+02,5.987151705627924514e+01,0.000000000000000000e+00,4.866729999999999734e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.253810842037200928e+02,6.014072359760290709e+01,0.000000000000000000e+00,4.866729999999999734e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.263660981655120850e+02,6.040326921897894863e+01,0.000000000000000000e+00,4.866729999999999734e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.274440879821777344e+02,4.842863691584577168e+01,0.000000000000000000e+00,4.898959999999999582e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.284570817947387695e+02,5.760281519077309298e+01,0.000000000000000000e+00,4.898959999999999582e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.294440834522247314e+02,5.780226848571786036e+01,0.000000000000000000e+00,4.898959999999999582e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.304541225433349609e+02,4.514537324876786784e+01,0.000000000000000000e+00,4.931189999999999429e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.314460816383361816e+02,5.485478347609053174e+01,0.000000000000000000e+00,4.931189999999999429e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.324600815773010254e+02,5.499433014769087436e+01,0.000000000000000000e+00,4.931189999999999429e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.334450802803039551e+02,4.202713607244118066e+01,0.000000000000000000e+00,4.963419999999999277e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.344540803432464600e+02,5.191721109740745987e+01,0.000000000000000000e+00,4.963419999999999277e+01,2.513939999999999841e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.354520905017852783e+02,5.199022552060615965e+01,0.000000000000000000e+00,4.963419999999999277e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.364460828304290771e+02,5.206294599936973810e+01,0.000000000000000000e+00,4.963419999999999277e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.374480862617492676e+02,5.213625257040512651e+01,0.000000000000000000e+00,4.963419999999999277e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.384500830173492432e+02,5.220955865304482302e+01,0.000000000000000000e+00,4.963419999999999277e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.394440808296203613e+02,3.926782083956225478e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.404451227188110352e+02,4.900391549844749051e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.414410855770111084e+02,4.901258037531383138e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.425530867576599121e+02,4.902225478558547422e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.435640797615051270e+02,4.903105042471892716e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.445480830669403076e+02,4.903961125347621675e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.455680828094482422e+02,3.628032191011449470e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.465440821647644043e+02,4.570531434378155922e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.476650965213775635e+02,4.564280658325681372e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.486711239814758301e+02,5.848562868327557140e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.496700825691223145e+02,4.888324996187217408e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.506660814285278320e+02,3.589687062299032760e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.516690881252288818e+02,4.554878541206368681e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.526700825691223145e+02,4.549296996187219122e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.536630845069885254e+02,4.543760017381676874e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.546621236801147461e+02,4.538189374952325039e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.556670799255371094e+02,4.532585738927849661e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.566670839786529541e+02,4.527009716327675903e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.576660859584808350e+02,4.521439281288155598e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.586591203212738037e+02,4.515902121681222070e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.596700832843780518e+02,4.510264992198953138e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.609955565929412842e+02,4.502874153030404614e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.624175333976745605e+02,4.494945210367212240e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.638473279476165771e+02,4.486972675956735657e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.648583269119262695e+02,4.481335345731744724e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.659328482151031494e+02,4.475343814945230747e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.669468512535095215e+02,4.469689734003076609e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.679278473854064941e+02,4.464219699571619060e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.689418480396270752e+02,4.458565631923685402e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.699278492927551270e+02,4.453067688936243229e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.709388465881347656e+02,4.447430368017206348e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.719198505878448486e+02,4.441960289714823062e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.729408512115478516e+02,4.436267190237055047e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.739208865165710449e+02,4.430802513376245599e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.749468505382537842e+02,4.425081737991342834e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.762868592739105225e+02,4.417609849281321033e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.779138565063476562e+02,4.408537712713251722e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.790198512077331543e+02,4.402370686258326060e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.803468594551086426e+02,4.394971288270960486e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.813558490276336670e+02,4.389345162414561230e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.824678497314453125e+02,4.383144646490107732e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.834828515052795410e+02,4.377484996599208245e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.844868466854095459e+02,5.663710904465199292e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.854908468723297119e+02,4.701531952568540618e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.865048522949218750e+02,3.420032661770742521e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.879978525638580322e+02,5.344798889015565635e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.892178533077239990e+02,3.575533544044502321e+01,0.000000000000000000e+00,5.027879999999999683e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.902318551540374756e+02,5.644804785640455691e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.912198514938354492e+02,4.692115782840262028e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.925268602371215820e+02,4.693252880446920727e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.935388467311859131e+02,4.694133308696756757e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.945478825569152832e+02,4.695011169865141198e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.955540030002593994e+02,4.695886494650850551e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.965409786701202393e+02,4.696745163483629426e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.977429118156433105e+02,4.697790845320234610e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
1.987559113502502441e+02,4.698672154915342958e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.001229131221771240e+02,4.699861446456919367e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.011309072971343994e+02,4.700738401389132548e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.022409105300903320e+02,4.701704104201804313e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.033129096031188965e+02,4.702636743395338925e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.043269052505493164e+02,4.703518919608603710e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.053069353103637695e+02,4.704371545760642448e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.063219108581542969e+02,4.705254574487220509e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.072999091148376465e+02,4.706105432970534963e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.546169999999999689e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.083179092407226562e+02,4.706991093080054611e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.093009092807769775e+02,4.707846303114902042e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.104249105453491211e+02,4.708824184215080066e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.114309451580047607e+02,4.709699434328090462e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
2.124489114284515381e+02,4.710585064983379056e+01,0.000000000000000000e+00,4.995649999999999835e+01,2.578399999999999892e+01,5.000000000000000000e+01,2.094949999999999690e+01
